,store_number,city,country,latitude,longitude,ownership_type,opening_time
21783,25090-239704,重庆市,CN,29.536946,106.512052,CO,"('7', '30', 'AM')"
21784,50120-273064,重庆市,CN,29.558943,106.577941,CO,"('7', '30', 'AM')"
21785,31900-117274,重庆市,CN,29.556934,106.57712,CO,"('7', '30', 'AM')"
21786,50997-276826,重庆市,CN,29.5574,106.578669,CO,"('7', '30', 'AM')"
21787,53285-284229,重庆市,CN,29.534637,106.512296,CO,"('7', '30', 'AM')"
21788,53832-286064,重庆市,CN,29.558326,106.580554,CO,"('7', '30', 'AM')"
21789,50142-267245,重庆市,CN,29.599892,106.489843,CO,"('7', '30', 'AM')"
21790,48431-255725,重庆市,CN,29.578366,106.58522,CO,"('7', '30', 'AM')"
21791,51586-278389,重庆市,CN,29.551398,106.578939,CO,"('7', '30', 'AM')"
21792,63291-297919,重庆市,CN,29.589912,106.480522,CO,"('7', '30', 'AM')"
21793,60181-294444,重庆市,CN,29.579755,106.587853,CO,"('8', '00', 'AM')"
21794,59161-293367,Quezon City,PH,14.602689,121.08831,LS,"('23', '23', 'AM')"
21795,59218-293465,Quezon,PH,14.620847,121.073198,LS,"('23', '23', 'AM')"
21796,32758-139745,Marikina City,PH,14.626,121.08388,LS,"('10', '00', 'AM')"
21797,52011-273289,Pasig City,PH,14.619349,121.093619,LS,"('9', '00', 'AM')"
21798,32719-137112,Cainta,PH,14.61765,121.09994,LS,"('7', '00', 'AM')"
21799,56549-289902,Pasig,PH,14.619711,121.100057,LS,"('8', '00', 'AM')"
21800,47166-256964,Quezon City,PH,14.619601,121.0546,LS,"('7', '00', 'AM')"
21801,33215-12576,Quezon City,PH,14.636353,121.074011,LS,"('5', '00', 'AM')"
21802,33230-24227,Quezon City,PH,14.62025,121.05286,LS,"('7', '00', 'AM')"
21803,31234-104803,Quezon City,PH,14.62231,121.05262,LS,"('11', '00', 'AM')"
21804,33284-98767,Marikina City,PH,14.635318,121.100949,LS,"('7', '30', 'AM')"
21805,49287-267924,Pasig City,PH,14.58797,121.105112,LS,"('9', '00', 'AM')"
21806,25021-222466,Antipolo,PH,14.62345,121.1139,LS,"('5', '00', 'AM')"
21807,32271-129726,Quezon City,PH,14.64649,121.07476,LS,"('6', '00', 'AM')"
21808,23717-232604,上海市,CN,31.250315,121.507312,CO,"('7', '00', 'AM')"
21809,62059-296616,上海市,CN,31.251906,121.506814,CO,"('7', '00', 'AM')"
21810,14916-147144,Fukuoka,JP,33.547329,130.361528,LS,"('23', '23', 'AM')"
21811,31307-107108,Fukuoka,JP,33.552918,130.328952,CO,"('23', '23', 'AM')"
21812,51167-277385,Fukuoka,JP,33.57743,130.377661,LS,"('23', '23', 'AM')"
21813,15275-158247,Fukuoka,JP,33.555828,130.321625,CO,"('23', '23', 'AM')"
21814,61520-295984,Fukuoka,JP,33.553382,130.407015,CO,"('23', '23', 'AM')"
21815,7112-149784,Fukuoka,JP,33.587074,130.378019,CO,"('23', '23', 'AM')"
21816,56166-286200,Fukuoka,JP,33.592428,130.362939,CO,"('23', '23', 'AM')"
21817,55875-289731,Fukuoka,JP,33.592983,130.362662,LS,"('23', '23', 'AM')"
21818,47498-257387,Fukuoka,JP,33.581298,130.323307,CO,"('23', '23', 'AM')"
21819,30325-68681,Fukuoka,JP,33.588787,130.390942,CO,"('23', '23', 'AM')"
21820,30820-102808,Fukuoka,JP,33.58787,130.396707,CO,"('23', '23', 'AM')"
21821,30142-294721,Fukuoka,JP,33.589451,130.397905,CO,"('23', '23', 'AM')"
21822,15924-166365,Fukuoka,JP,33.587301,130.401252,CO,"('23', '23', 'AM')"
21823,56114-290030,Fukuoka,JP,33.589158,130.398539,CO,"('23', '23', 'AM')"
21824,22578-222647,Fukuoka,JP,33.589497,130.398322,CO,"('23', '23', 'AM')"
21825,24466-238103,Fukuoka,JP,33.588896,130.399754,CO,"('23', '23', 'AM')"
21826,31502-110089,Fukuoka,JP,33.587947,130.401206,CO,"('23', '23', 'AM')"
21827,23456-230449,Fukuoka,JP,33.590074,130.39873,CO,"('23', '23', 'AM')"
21828,24054-222648,Fukuoka,JP,33.590979,130.398073,CO,"('23', '23', 'AM')"
21829,19358-194607,Fukuoka,JP,33.592634,130.398481,CO,"('23', '23', 'AM')"
21830,54651-288387,Fukuoka,JP,33.559304,130.426525,CO,"('23', '23', 'AM')"
21831,30161-26012,Fukuoka,JP,33.595257,130.320721,CO,"('23', '23', 'AM')"
21832,30123-21605,Fukuoka,JP,33.58975,130.411526,CO,"('23', '23', 'AM')"
21833,59034-291984,Fukuoka,JP,33.590064,130.414124,LS,"('23', '23', 'AM')"
21834,28484-248766,Fukukoka,JP,33.587981,130.418944,CO,"('23', '23', 'AM')"
21835,58032-292195,Fukuoka,JP,33.589508,130.417644,CO,"('23', '23', 'AM')"
21836,28483-248765,Fukuoka,JP,33.588908,130.419206,CO,"('23', '23', 'AM')"
21837,30272-60279,Fukuoka,JP,33.590629,130.418451,CO,"('23', '23', 'AM')"
21838,22219-218865,Fukuoka,JP,33.590209,130.419922,CO,"('23', '23', 'AM')"
21839,30189-23308,Fukuoka,JP,33.590579,130.421956,CO,"('23', '23', 'AM')"
21840,30922-103714,Fukuoka,JP,33.577248,130.435582,LS,"('23', '23', 'AM')"
21841,31633-115271,Fukuoka,JP,33.611479,130.411658,CO,"('23', '23', 'AM')"
21842,50260-273740,Fukuoka,JP,33.584712,130.444443,CO,"('23', '23', 'AM')"
21843,65641-300115,Kasuga,JP,33.506619,130.450466,CO,"('23', '23', 'AM')"
21844,30948-103713,Fukuoka,JP,33.619415,130.417772,CO,"('23', '23', 'AM')"
21845,55810-289668,Fukuoka,JP,33.596413,130.447997,LS,"('23', '23', 'AM')"
21846,28493-248773,Fukuoka,JP,33.589551,130.458115,CO,"('23', '23', 'AM')"
21847,31039-105206,Fukuoka,JP,33.577686,130.258357,CO,"('23', '23', 'AM')"
21848,15025-155292,Kasuga,JP,33.518627,130.469259,CO,"('23', '23', 'AM')"
21849,30546-94563,Kasuya-machi,JP,33.59704,130.480627,CO,"('23', '23', 'AM')"
21850,30789-102681,Dazaifu,JP,33.509464,130.495057,CO,"('23', '23', 'AM')"
21851,30514-93480,Fukuoka,JP,33.657074,130.428926,CO,"('23', '23', 'AM')"
21852,15276-158248,Dazaifu,JP,33.519609,130.533382,CO,"('23', '23', 'AM')"
21853,1833-138807,Chikushino,JP,33.479607,130.525082,CO,"('23', '23', 'AM')"
21854,1867-143564,Kiyama-cho,JP,33.440792,130.53014,CO,"('23', '23', 'AM')"
21855,15152-155192,Shingu-machi,JP,33.708972,130.454951,CO,"('23', '23', 'AM')"
21856,59434-292055,Tosu,JP,33.404331,130.512496,CO,"('23', '23', 'AM')"
21857,47870-257386,Tosu,JP,33.376011,130.498519,CO,"('23', '23', 'AM')"
21858,32123-133164,Tosu,JP,33.37638,130.516826,LS,"('23', '23', 'AM')"
21859,63398-294811,Haslet,US,32.96492,-97.417034,CO,"('5', '00', 'AM')"
21860,12683-155244,Penang,MY,5.413028,100.331745,LS,"('9', '30', 'AM')"
21861,33919-28667,Komtar,MY,5.414679,100.331563,LS,"('9', '00', 'AM')"
21862,33910-247010,Penang,MY,5.42226,100.327,LS,"('7', '30', 'AM')"
21863,49761-271096,Penang,MY,5.421336,100.339446,LS,"('23', '23', 'AM')"
21864,22745-224006,Georgetown,MY,5.396958,100.328636,LS,"('23', '23', 'AM')"
21865,23030-227024,Georgetown,MY,5.426975,100.315916,LS,"('23', '23', 'AM')"
21866,48875-265668,Kedah,MY,5.401006,100.302772,LS,"('23', '23', 'AM')"
21867,20851-208705,Penang,MY,5.434441,100.308637,LS,"('23', '23', 'AM')"
21868,49680-295251,Penang,MY,5.437688,100.309586,LS,"('23', '23', 'AM')"
21869,33937-93418,Penang,MY,5.438256,100.309817,LS,"('8', '30', 'AM')"
21870,30674-100081,Penang,MY,5.376896,100.315615,LS,"('6', '30', 'AM')"
21871,52441-282008,Butterworth,MY,5.392877,100.368821,LS,"('23', '23', 'AM')"
21872,58022-292191,Georgetown,MY,5.396311,100.290283,LS,"('23', '23', 'AM')"
21873,48204-251331,Penang,MY,5.40436,100.28539,LS,"('23', '23', 'AM')"
21874,17884-184365,Penang,MY,5.454528,100.306621,LS,"('6', '30', 'AM')"
21875,26885-245712,Butterworth,MY,5.42612,100.382,LS,"('7', '00', 'AM')"
21876,15049-157222,Penang,MY,5.459497,100.305797,LS,"('9', '00', 'AM')"
21877,57148-290284,Butterworth,MY,5.440389,100.381833,LS,"('23', '23', 'AM')"
21878,57147-290285,Tanjong Bungah,MY,5.459755,100.286742,LS,"('23', '23', 'AM')"
21879,31797-114990,Penang,MY,5.399049,100.397733,LS,"('8', '30', 'AM')"
21880,31428-291607,Bayan Lepas,MY,5.334406,100.30644,LS,"('10', '30', 'AM')"
21881,31408-107042,Bayan Lepas,MY,5.334145,100.306647,LS,"('8', '00', 'AM')"
21882,61143-295485,Bayan Lepas,MY,5.327325,100.284228,LS,"('23', '23', 'AM')"
21883,25170-238185,Seberang Prai,MY,5.35518,100.41727,LS,"('23', '23', 'AM')"
21884,58956-293216,Perai,MY,5.354354,100.417289,LS,"('23', '23', 'AM')"
21885,23201-228504,Penang,MY,5.473795,100.246721,LS,"('23', '23', 'AM')"
21886,31274-105907,Perai,MY,5.338058,100.428507,LS,"('8', '00', 'AM')"
21887,55277-288409,Balik Pulau,MY,5.369216,100.216903,LS,"('23', '23', 'AM')"
21888,25802-242470,Bukit Mertajam,MY,5.343581,100.433718,LS,"('23', '23', 'AM')"
21889,52198-267195,Penang,MY,5.300726,100.266055,LS,"('23', '23', 'AM')"
21890,18368-190504,Penang,MY,5.294196,100.265629,LS,"('5', '30', 'AM')"
21891,60523-294833,Bayan Lepas,MY,5.29208,100.26856,LS,"('23', '23', 'AM')"
21892,24509-238149,Bukit Mertajam,MY,5.319964,100.477988,LS,"('23', '23', 'AM')"
21893,63392-294725,Bandar Cassia,MY,5.238905,100.443029,LS,"('23', '23', 'AM')"
21894,57420-291522,Kulim,MY,5.385792,100.546128,LS,"('23', '23', 'AM')"
21895,32071-123025,Sungai Petani,MY,5.660133,100.501653,LS,"('10', '30', 'AM')"
21896,57467-291619,Gurun,MY,5.832847,100.487222,LS,"('23', '23', 'AM')"
21897,22627-222729,Taiping,MY,4.873089,100.728187,LS,"('23', '23', 'AM')"
21898,26445-240449,Alor Setar,MY,6.09631,100.37665,LS,"('7', '00', 'AM')"
21899,32703-135924,Taiping,MY,4.856974,100.739441,LS,"('9', '30', 'AM')"
21900,25680-212065,Alor Setar,MY,6.12573,100.36627,LS,"('8', '00', 'AM')"
21901,12980-155625,Busan,KR,35.156863,129.058076,JV or FR,"('8', '00', 'AM')"
21902,17043-178905,Busan,KR,35.157966,129.057405,JV or FR,"('23', '23', 'AM')"
21903,55216-289064,Busan-si,KR,35.155226,129.057492,JV or FR,"('23', '23', 'AM')"
21904,6074-149248,부산,KR,35.15797,129.06004,JV or FR,"('8', '00', 'AM')"
21905,62746-297286,Busan,KR,35.158795,129.055475,JV or FR,"('23', '23', 'AM')"
21906,22616-223148,Busan,KR,35.157978,129.061743,JV or FR,"('23', '23', 'AM')"
21907,48727-264706,Busan-si,KR,35.157051,129.06285,JV or FR,"('23', '23', 'AM')"
21908,57021-291030,Busan-si,KR,35.152979,129.05964,JV or FR,"('23', '23', 'AM')"
21909,23439-230027,Busan,KR,35.154303,129.063592,JV or FR,"('23', '23', 'AM')"
21910,16667-174288,Busan,KR,35.16183,129.061933,JV or FR,"('7', '00', 'AM')"
21911,15649-163884,Busan,KR,35.15151,129.061139,JV or FR,"('23', '23', 'AM')"
21912,62911-297523,Busan,KR,35.149916,129.058785,JV or FR,"('23', '23', 'AM')"
21913,16221-169285,Busan,KR,35.163918,129.052684,JV or FR,"('9', '00', 'AM')"
21914,23718-232424,Busan,KR,35.14706,129.065909,JV or FR,"('23', '23', 'AM')"
21915,27837-248825,Busan,KR,35.1701,129.069241,JV or FR,"('23', '23', 'AM')"
21916,20731-208028,Busan,KR,35.14117,129.04761,JV or FR,"('23', '23', 'AM')"
21917,29918-255844,Busan,KR,35.155006,129.036199,JV or FR,"('23', '23', 'AM')"
21918,63439-298067,Busan,KR,35.138733,129.063489,JV or FR,"('23', '23', 'AM')"
21919,21310-211247,Busan,KR,35.152883,129.022617,JV or FR,"('23', '23', 'AM')"
21920,23705-232429,Busan,KR,35.185373,129.080761,JV or FR,"('23', '23', 'AM')"
21921,65419-299798,Busan,KR,35.136065,129.091915,JV or FR,"('23', '23', 'AM')"
21922,53914-281985,Busan,KR,35.188047,129.080511,JV or FR,"('23', '23', 'AM')"
21923,23143-227944,Busan,KR,35.186979,129.083278,JV or FR,"('23', '23', 'AM')"
21924,25149-239965,Busan,KR,35.141846,129.100966,JV or FR,"('23', '23', 'AM')"
21925,49863-270606,Busan,KR,35.196238,129.061278,JV or FR,"('23', '23', 'AM')"
21926,50105-272806,busan-si,KR,35.150752,129.009867,JV or FR,"('23', '23', 'AM')"
21927,34498-96340,부산,KR,35.13742,129.10093,JV or FR,"('7', '00', 'AM')"
21928,22020-216905,Busan,KR,35.123814,129.02988,JV or FR,"('23', '23', 'AM')"
21929,17453-181866,Busan,KR,35.198093,129.060473,JV or FR,"('23', '23', 'AM')"
21930,22506-221653,Busan,KR,35.195754,129.077539,JV or FR,"('23', '23', 'AM')"
21931,32414-136834,부산,KR,35.11632,129.04078,JV or FR,"('7', '00', 'AM')"
21932,60405-294669,Busan,KR,35.115967,129.0417,JV or FR,"('23', '23', 'AM')"
21933,27911-248969,Busan,KR,35.196479,129.080972,JV or FR,"('23', '23', 'AM')"
21934,50461-274527,busan-si,KR,35.147117,129.110674,JV or FR,"('23', '23', 'AM')"
21935,59176-292158,Busan,KR,35.1142,129.040341,JV or FR,"('23', '23', 'AM')"
21936,27354-247249,Busan,KR,35.177428,129.107456,JV or FR,"('23', '23', 'AM')"
21937,21664-214112,Busan,KR,35.185909,129.10063,JV or FR,"('23', '23', 'AM')"
21938,61194-295163,Busan,KR,35.199013,129.078764,JV or FR,"('23', '23', 'AM')"
21939,32216-131924,부산,KR,35.14831,129.11417,JV or FR,"('8', '00', 'AM')"
21940,50994-276871,busan-si,KR,35.165733,129.114434,JV or FR,"('23', '23', 'AM')"
21941,47147-256686,Busan-si,KR,35.12313,129.098964,JV or FR,"('23', '23', 'AM')"
21942,19345-200265,Busan,KR,35.205233,129.06189,JV or FR,"('23', '23', 'AM')"
21943,49426-268985,Busan,KR,35.152984,129.117784,JV or FR,"('23', '23', 'AM')"
21944,20312-204775,Busan,KR,35.189522,129.103088,JV or FR,"('23', '23', 'AM')"
21945,54851-288594,Busan,KR,35.132878,129.112069,JV or FR,"('23', '23', 'AM')"
21946,55072-288702,Busan,KR,35.15491,128.996262,JV or FR,"('23', '23', 'AM')"
21947,34444-76780,부산,KR,35.15503,129.12084,JV or FR,"('8', '00', 'AM')"
21948,23543-231004,Busan,KR,35.207259,129.071976,JV or FR,"('23', '23', 'AM')"
21949,55474-289379,Busan,KR,35.205565,129.080169,JV or FR,"('23', '23', 'AM')"
21950,64943-299198,Busan,KR,35.185454,129.11214,JV or FR,"('23', '23', 'AM')"
21951,7192-150924,Mexico City,MX,19.39707,-99.16529,LS,"('6', '00', 'AM')"
21952,15051-157221,Ampang,MY,3.157942,101.751435,LS,"('7', '30', 'AM')"
21953,22143-218093,Ampang,MY,3.160926,101.754963,LS,"('23', '23', 'AM')"
21954,1910-139105,Kuala Lumpur,MY,3.178129,101.750021,LS,"('9', '30', 'AM')"
21955,9168-152125,Kuala Lumpur,MY,3.161114,101.725994,LS,"('7', '00', 'AM')"
21956,53835-286061,Kampung Datuk Keramat,MY,3.161421,101.72054,LS,"('23', '23', 'AM')"
21957,52760-282965,Kuala Lumpur,MY,3.155719,101.720209,LS,"('23', '23', 'AM')"
21958,51442-278324,Kuala Lumpur,MY,3.14425,101.72211,LS,"('23', '23', 'AM')"
21959,24275-236921,Kuala Lumpur,MY,3.159701,101.718729,LS,"('23', '23', 'AM')"
21960,54661-288408,Kuala Lumpur,MY,3.158095,101.714237,LS,"('23', '23', 'AM')"
21961,20431-205551,Kuala Lumpur,MY,3.159318,101.713709,LS,"('23', '23', 'AM')"
21962,33962-99772,Kuala Lumpur,MY,3.15409,101.713261,LS,"('7', '30', 'AM')"
21963,17252-180646,Kuala Lumpur,MY,3.162221,101.713292,LS,"('7', '30', 'AM')"
21964,33940-93879,Kuala Lumpur,MY,3.157793,101.712437,LS,"('7', '30', 'AM')"
21965,31956-114989,Kuala Lumpur,MY,3.148261,101.713293,LS,"('7', '30', 'AM')"
21966,31955-124344,Kuala Lumpur,MY,3.150029,101.712821,LS,"('10', '00', 'AM')"
21967,22141-218086,Kuala Lumpur,MY,3.152758,101.711931,LS,"('23', '23', 'AM')"
21968,24624-238387,Kuala Lumpur,MY,3.12869,101.72377,LS,"('23', '23', 'AM')"
21969,18947-294766,Kuala Lumpur,MY,3.147114,101.711413,LS,"('23', '23', 'AM')"
21970,66720-301300,Cheras Kuala Lumpur,MY,3.127961,101.722568,LS,"('23', '23', 'AM')"
21971,55505-289400,Wangsa Maju,MY,3.198523,101.742164,LS,"('23', '23', 'AM')"
21972,23674-218085,Kuala Lumpur,MY,3.15645,101.70975,LS,"('7', '30', 'AM')"
21973,18713-194405,Kuala Lumpur,MY,3.146068,101.710827,LS,"('8', '00', 'AM')"
21974,33945-94400,Kuala Lumpur,MY,3.14489,101.70997,LS,"('9', '00', 'AM')"
21975,33938-93481,Kuala Lumpur,MY,3.142642,101.710399,LS,"('7', '30', 'AM')"
21976,33961-98564,Kuala Lumpur,MY,3.142445,101.71033,LS,"('10', '00', 'AM')"
21977,33928-80641,Kuala Lumpur,MY,3.143411,101.709437,LS,"('8', '00', 'AM')"
21978,32540-136426,Kuala Lumpur,MY,3.153336,101.707138,LS,"('7', '30', 'AM')"
